id_row	id	md5	protein_len	method	id_method	description	start_loc	end_loc	score	status	date	interpro_access	interpro_description	type	GO
7682	NP_390797.1	1d0b42306782c1edb57777f92dd701b7	319	Pfam	PF00365	Phosphofructokinase	3	275	8.2e-114	T	08-02-2023	IPR000023	Phosphofructokinase domain	DOMAIN	GO:0006096
7683	NP_390797.1	1d0b42306782c1edb57777f92dd701b7	319	FunFam	G3DSA:3.40.50.450:FF:000001	ATP-dependent 6-phosphofructokinase	3	161	1e-70	T	08-02-2023	NaN	NaN	NaN	NaN
7684	NP_390797.1	1d0b42306782c1edb57777f92dd701b7	319	FunFam	G3DSA:3.40.50.460:FF:000002	ATP-dependent 6-phosphofructokinase	142	251	1.9e-52	T	08-02-2023	NaN	NaN	NaN	NaN
7685	NP_390201.1	b06134c286035b427c44094c438490b7	179	Pfam	PF13047	Protein of unknown function (DUF3907)	28	171	6.3e-59	T	08-02-2023	IPR025013	Protein of unknown function DUF3907	FAMILY	NaN
7686	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	Pfam	PF00698	Acyl transferase domain	3	298	6.2e-32	T	08-02-2023	IPR014043	Acyl transferase	DOMAIN	NaN
7687	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	SUPERFAMILY	SSF55048	Probable ACP-binding domain of malonyl-CoA ACP transacylase	121	177	1.57e-12	T	08-02-2023	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	HOMOLOGOUS_SUPERFAMILY	NaN
7688	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	FunFam	G3DSA:3.30.70.250:FF:000003	Polyketide beta-ketoacyl synthase Pks3	119	187	7.5e-23	T	08-02-2023	NaN	NaN	NaN	NaN
7689	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	CDD	cd04742	NPD_FabD	315	729	0.0	T	08-02-2023	IPR014179	PfaD-like, TIM-barrel domain	DOMAIN	NaN
7690	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	PANTHER	PTHR42681	MALONYL-COA-ACYL CARRIER PROTEIN TRANSACYLASE, MITOCHONDRIAL	1	666	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7691	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	SUPERFAMILY	SSF51395	FMN-linked oxidoreductases	173	579	1.63e-25	T	08-02-2023	NaN	NaN	NaN	NaN
7692	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	Pfam	PF03060	Nitronate monooxygenase	321	590	8e-07	T	08-02-2023	IPR004136	Nitronate monooxygenase	DOMAIN	GO:0018580
7693	NP_389593.3	61f38276581b342f3cf73dd76f593f0e	767	SUPERFAMILY	SSF52151	FabD/lysophospholipase-like	1	285	5.75e-60	T	08-02-2023	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	HOMOLOGOUS_SUPERFAMILY	NaN
7694	NP_388241.2	3cacf37ef0fd224ab8491757dd32ff90	247	CDD	cd03262	ABC_HisP_GlnQ	2	218	1.97182e-125	T	08-02-2023	NaN	NaN	NaN	NaN
7695	NP_388241.2	3cacf37ef0fd224ab8491757dd32ff90	247	FunFam	G3DSA:3.40.50.300:FF:000020	Amino acid ABC transporter ATP-binding component	1	244	5.2e-106	T	08-02-2023	NaN	NaN	NaN	NaN
7696	NP_388241.2	3cacf37ef0fd224ab8491757dd32ff90	247	Pfam	PF00005	ABC transporter	17	169	2.9e-34	T	08-02-2023	IPR003439	ABC transporter-like, ATP-binding domain	DOMAIN	GO:0005524
7697	NP_388241.2	3cacf37ef0fd224ab8491757dd32ff90	247	PANTHER	PTHR43166	AMINO ACID IMPORT ATP-BINDING PROTEIN	2	241	8.299999999999999e-85	T	08-02-2023	NaN	NaN	NaN	NaN
7698	NP_388241.2	3cacf37ef0fd224ab8491757dd32ff90	247	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1	239	1.09e-77	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
7699	NP_387925.1	4568ade5899358559f0c9c949a5a1a7d	86	Pfam	PF06257	Biofilm formation stimulator VEG	3	75	1.2e-31	T	08-02-2023	IPR009366	Protein Veg	FAMILY	GO:0006355
7700	NP_387925.1	4568ade5899358559f0c9c949a5a1a7d	86	PANTHER	PTHR40026	PROTEIN VEG	1	84	1.4e-38	T	08-02-2023	IPR009366	Protein Veg	FAMILY	GO:0006355
7701	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	SUPERFAMILY	SSF103473	MFS general substrate transporter	31	434	2.22e-47	T	08-02-2023	IPR036259	MFS transporter superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7702	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	Pfam	PF07690	Major Facilitator Superfamily	260	431	4.7e-15	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0022857
7702	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	Pfam	PF07690	Major Facilitator Superfamily	260	431	4.7e-15	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0055085
7703	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	PANTHER	PTHR23534	MFS PERMEASE	1	434	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7704	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	CDD	cd17489	MFS_YfcJ_like	39	429	1.11569e-56	T	08-02-2023	NaN	NaN	NaN	NaN
7705	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	Pfam	PF00083	Sugar (and other) transporter	69	218	2.3e-05	T	08-02-2023	IPR005828	Major facilitator,  sugar transporter-like	FAMILY	GO:0016020
7705	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	Pfam	PF00083	Sugar (and other) transporter	69	218	2.3e-05	T	08-02-2023	IPR005828	Major facilitator,  sugar transporter-like	FAMILY	GO:0022857
7705	NP_388390.1	b4bd1f45d634064c12eb7871375e0c7a	436	Pfam	PF00083	Sugar (and other) transporter	69	218	2.3e-05	T	08-02-2023	IPR005828	Major facilitator,  sugar transporter-like	FAMILY	GO:0055085
7706	NP_387964.1	384cedcc56a36aec40286cfb65fbe49e	154	FunFam	G3DSA:3.30.56.130:FF:000001	Transcriptional regulator CtsR	3	73	9.5e-41	T	08-02-2023	NaN	NaN	NaN	NaN
7707	NP_387964.1	384cedcc56a36aec40286cfb65fbe49e	154	Pfam	PF17727	CtsR C-terminal dimerization domain	82	149	7.500000000000001e-22	T	08-02-2023	IPR041473	CtsR, C-terminal dimerization domain	DOMAIN	NaN
7708	NP_387964.1	384cedcc56a36aec40286cfb65fbe49e	154	Pfam	PF05848	CtsR N-terminal HTH domain	4	75	1.3e-36	T	08-02-2023	IPR040465	CtsR, N-terminal HTH domain	DOMAIN	NaN
7709	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	Pfam	PF01782	RimM N-terminal domain	8	91	1.2e-22	T	08-02-2023	IPR002676	RimM, N-terminal	DOMAIN	GO:0006364
7710	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	Pfam	PF05239	PRC-barrel domain	98	171	9.3e-15	T	08-02-2023	IPR027275	PRC-barrel domain	DOMAIN	NaN
7711	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	SUPERFAMILY	SSF50346	PRC-barrel domain	101	171	3.53e-20	T	08-02-2023	IPR011033	PRC-barrel-like superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7712	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	PANTHER	PTHR33692	RIBOSOME MATURATION FACTOR RIMM	3	173	5.2999999999999994e-46	T	08-02-2023	IPR011961	16S rRNA processing protein RimM	FAMILY	GO:0005840
7712	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	PANTHER	PTHR33692	RIBOSOME MATURATION FACTOR RIMM	3	173	5.2999999999999994e-46	T	08-02-2023	IPR011961	16S rRNA processing protein RimM	FAMILY	GO:0006364
7712	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	PANTHER	PTHR33692	RIBOSOME MATURATION FACTOR RIMM	3	173	5.2999999999999994e-46	T	08-02-2023	IPR011961	16S rRNA processing protein RimM	FAMILY	GO:0043022
7713	NP_389484.1	fda94dc1dad468368269fb94ea328e37	174	SUPERFAMILY	SSF50447	Translation proteins	5	93	4.3600000000000006e-21	T	08-02-2023	IPR009000	Translation protein, beta-barrel domain superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7714	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	Pfam	PF02355	Protein export membrane protein	241	409	2.4e-15	T	08-02-2023	IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial	FAMILY	NaN
7715	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	Pfam	PF02355	Protein export membrane protein	551	727	2.0000000000000002e-67	T	08-02-2023	IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial	FAMILY	NaN
7716	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	PANTHER	PTHR30081	PROTEIN-EXPORT MEMBRANE PROTEIN SEC	4	411	0.0	T	08-02-2023	IPR022813	Protein-export membrane protein SecD/SecF, archaeal and bacterial	FAMILY	NaN
7717	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	FunFam	G3DSA:3.30.70.3220:FF:000001	Multifunctional fusion protein	36	181	6.3e-79	T	08-02-2023	NaN	NaN	NaN	NaN
7718	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	SUPERFAMILY	SSF82866	Multidrug efflux transporter AcrB transmembrane domain	539	732	3.9199999999999995e-34	T	08-02-2023	NaN	NaN	NaN	NaN
7719	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	SUPERFAMILY	SSF82866	Multidrug efflux transporter AcrB transmembrane domain	539	732	3.9199999999999995e-34	T	08-02-2023	NaN	NaN	NaN	NaN
7720	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	FunFam	G3DSA:1.20.1640.10:FF:000004	Protein translocase subunit SecD	233	415	6.8e-73	T	08-02-2023	NaN	NaN	NaN	NaN
7721	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	SUPERFAMILY	SSF82866	Multidrug efflux transporter AcrB transmembrane domain	215	413	5.1e-43	T	08-02-2023	NaN	NaN	NaN	NaN
7722	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	SUPERFAMILY	SSF82866	Multidrug efflux transporter AcrB transmembrane domain	215	413	5.1e-43	T	08-02-2023	NaN	NaN	NaN	NaN
7723	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	Pfam	PF07549	SecD/SecF GG Motif	469	493	4.8e-06	T	08-02-2023	IPR022646	Protein-export membrane protein SecD/SecF/SecDF, conserved site	CONSERVED_SITE	NaN
7724	NP_390643.1	82a44c13087c3087d33259c768cd3cc1	737	FunFam	G3DSA:1.20.1640.10:FF:000024	Multifunctional fusion protein	533	734	1.5e-86	T	08-02-2023	NaN	NaN	NaN	NaN
7725	NP_389962.1	78d1ab98b5cc9c1dd7407f60d79c9129	460	Pfam	PF14072	DNA-sulfur modification-associated	147	447	1.2e-15	T	08-02-2023	IPR017642	DNA sulphur modification protein DndB	FAMILY	NaN
7726	NP_390680.2	ff4e3d31d65e4af7bb1d250959c848e3	290	PANTHER	PTHR34138	CELL SHAPE-DETERMINING PROTEIN MREC	2	285	1.5e-78	T	08-02-2023	IPR007221	Rod shape-determining protein MreC	FAMILY	GO:0008360
7727	NP_390680.2	ff4e3d31d65e4af7bb1d250959c848e3	290	Pfam	PF04085	rod shape-determining protein MreC	119	276	5.499999999999999e-43	T	08-02-2023	IPR007221	Rod shape-determining protein MreC	FAMILY	GO:0008360
7728	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	SUPERFAMILY	SSF88946	Sigma2 domain of RNA polymerase sigma factors	4	83	1.8e-21	T	08-02-2023	IPR013325	RNA polymerase sigma factor, region 2	HOMOLOGOUS_SUPERFAMILY	GO:0003700
7728	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	SUPERFAMILY	SSF88946	Sigma2 domain of RNA polymerase sigma factors	4	83	1.8e-21	T	08-02-2023	IPR013325	RNA polymerase sigma factor, region 2	HOMOLOGOUS_SUPERFAMILY	GO:0006352
7728	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	SUPERFAMILY	SSF88946	Sigma2 domain of RNA polymerase sigma factors	4	83	1.8e-21	T	08-02-2023	IPR013325	RNA polymerase sigma factor, region 2	HOMOLOGOUS_SUPERFAMILY	GO:0006355
7729	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF08281	Sigma-70, region 4	109	160	8.7e-14	T	08-02-2023	IPR013249	RNA polymerase sigma factor 70, region 4 type 2	DOMAIN	GO:0003677
7729	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF08281	Sigma-70, region 4	109	160	8.7e-14	T	08-02-2023	IPR013249	RNA polymerase sigma factor 70, region 4 type 2	DOMAIN	GO:0003700
7729	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF08281	Sigma-70, region 4	109	160	8.7e-14	T	08-02-2023	IPR013249	RNA polymerase sigma factor 70, region 4 type 2	DOMAIN	GO:0006352
7729	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF08281	Sigma-70, region 4	109	160	8.7e-14	T	08-02-2023	IPR013249	RNA polymerase sigma factor 70, region 4 type 2	DOMAIN	GO:0006355
7729	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF08281	Sigma-70, region 4	109	160	8.7e-14	T	08-02-2023	IPR013249	RNA polymerase sigma factor 70, region 4 type 2	DOMAIN	GO:0016987
7730	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF04542	Sigma-70 region 2	10	75	8.5e-16	T	08-02-2023	IPR007627	RNA polymerase sigma-70 region 2	DOMAIN	GO:0003700
7730	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF04542	Sigma-70 region 2	10	75	8.5e-16	T	08-02-2023	IPR007627	RNA polymerase sigma-70 region 2	DOMAIN	GO:0006352
7730	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	Pfam	PF04542	Sigma-70 region 2	10	75	8.5e-16	T	08-02-2023	IPR007627	RNA polymerase sigma-70 region 2	DOMAIN	GO:0006355
7731	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	CDD	cd06171	Sigma70_r4	108	161	4.66889e-13	T	08-02-2023	NaN	NaN	NaN	NaN
7732	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	PANTHER	PTHR43133	RNA POLYMERASE ECF-TYPE SIGMA FACTO	4	171	3.4e-38	T	08-02-2023	IPR039425	RNA polymerase sigma-70 like	FAMILY	NaN
7733	NP_389356.1	d2067a4e9f4bb53e794f952011c4fba6	173	SUPERFAMILY	SSF88659	Sigma3 and sigma4 domains of RNA polymerase sigma factors	89	166	2.24e-15	T	08-02-2023	IPR013324	RNA polymerase sigma factor, region 3/4-like	HOMOLOGOUS_SUPERFAMILY	NaN
7734	NP_388363.1	51891b06072f39ce59389e72b17c67bb	127	PANTHER	PTHR46558	TRACRIPTIONAL REGULATORY PROTEIN-RELATED-RELATED	1	89	1.8e-19	T	08-02-2023	NaN	NaN	NaN	NaN
7735	NP_388363.1	51891b06072f39ce59389e72b17c67bb	127	CDD	cd00093	HTH_XRE	4	61	8.43399e-16	T	08-02-2023	IPR001387	Cro/C1-type helix-turn-helix domain	DOMAIN	NaN
7736	NP_388363.1	51891b06072f39ce59389e72b17c67bb	127	SUPERFAMILY	SSF47413	lambda repressor-like DNA-binding domains	1	66	1.5e-18	T	08-02-2023	IPR010982	Lambda repressor-like, DNA-binding domain superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0003677
7737	NP_388363.1	51891b06072f39ce59389e72b17c67bb	127	Pfam	PF01381	Helix-turn-helix	7	61	6.8e-18	T	08-02-2023	IPR001387	Cro/C1-type helix-turn-helix domain	DOMAIN	NaN
7738	NP_391603.1	b3c19bea4d3eb9e728591b58d0fa485f	174	Pfam	PF01872	RibD C-terminal domain	6	169	5.9e-18	T	08-02-2023	IPR002734	Bacterial bifunctional deaminase-reductase, C-terminal	DOMAIN	GO:0008703
7738	NP_391603.1	b3c19bea4d3eb9e728591b58d0fa485f	174	Pfam	PF01872	RibD C-terminal domain	6	169	5.9e-18	T	08-02-2023	IPR002734	Bacterial bifunctional deaminase-reductase, C-terminal	DOMAIN	GO:0009231
7739	NP_391603.1	b3c19bea4d3eb9e728591b58d0fa485f	174	PANTHER	PTHR38011	DIHYDROFOLATE REDUCTASE FAMILY PROTEIN (AFU_ORTHOLOGUE AFUA_8G06820)	3	170	2.3000000000000003e-28	T	08-02-2023	NaN	NaN	NaN	NaN
7740	NP_391603.1	b3c19bea4d3eb9e728591b58d0fa485f	174	SUPERFAMILY	SSF53597	Dihydrofolate reductase-like	4	173	3.01e-36	T	08-02-2023	IPR024072	Dihydrofolate reductase-like domain superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7741	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	FunFam	G3DSA:3.90.226.10:FF:000003	1,4-dihydroxy-2-naphthoyl-CoA synthase	1	208	3.3e-112	T	08-02-2023	NaN	NaN	NaN	NaN
7742	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	SUPERFAMILY	SSF52096	ClpP/crotonase	5	266	1.2500000000000001e-79	T	08-02-2023	IPR029045	ClpP/crotonase-like domain superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7743	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	FunFam	G3DSA:1.10.12.10:FF:000003	1,4-dihydroxy-2-naphthoyl-CoA synthase	209	259	1.5000000000000001e-30	T	08-02-2023	NaN	NaN	NaN	NaN
7744	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	Pfam	PF00378	Enoyl-CoA hydratase/isomerase	16	266	4.4999999999999997e-94	T	08-02-2023	IPR001753	Enoyl-CoA hydratase/isomerase	FAMILY	GO:0003824
7745	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	PANTHER	PTHR43113	NUCLEOSIDE-DIPHOSPHATE-SUGAR EPIMERASE	5	271	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7746	NP_390958.1	e4a899a064c2c51a42d9cf7a3db146be	271	CDD	cd06558	crotonase-like	13	207	1.70492e-67	T	08-02-2023	NaN	NaN	NaN	NaN
7747	NP_391650.1	46e767be3a11bf59f21ab47ef3083bf8	394	PANTHER	PTHR43266	MACROLIDE-EFFLUX PROTEIN	5	383	5.2e-55	T	08-02-2023	NaN	NaN	NaN	NaN
7748	NP_391650.1	46e767be3a11bf59f21ab47ef3083bf8	394	Pfam	PF07690	Major Facilitator Superfamily	12	347	2.3e-16	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0022857
7748	NP_391650.1	46e767be3a11bf59f21ab47ef3083bf8	394	Pfam	PF07690	Major Facilitator Superfamily	12	347	2.3e-16	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0055085
7749	NP_391650.1	46e767be3a11bf59f21ab47ef3083bf8	394	SUPERFAMILY	SSF103473	MFS general substrate transporter	10	373	1.57e-30	T	08-02-2023	IPR036259	MFS transporter superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7750	NP_391650.1	46e767be3a11bf59f21ab47ef3083bf8	394	CDD	cd06173	MFS_MefA_like	9	372	2.82801e-49	T	08-02-2023	NaN	NaN	NaN	NaN
7751	NP_391246.1	70a4c005f62ba0d412a8b40f8e603e02	135	PANTHER	PTHR46797	HTH-TYPE TRANSCRIPTIONAL REGULATOR	3	84	2.3e-13	T	08-02-2023	NaN	NaN	NaN	NaN
7752	NP_391246.1	70a4c005f62ba0d412a8b40f8e603e02	135	CDD	cd00093	HTH_XRE	5	61	7.68176e-14	T	08-02-2023	IPR001387	Cro/C1-type helix-turn-helix domain	DOMAIN	NaN
7753	NP_391246.1	70a4c005f62ba0d412a8b40f8e603e02	135	Pfam	PF13560	Helix-turn-helix domain	4	59	1.6e-16	T	08-02-2023	NaN	NaN	NaN	NaN
7754	NP_391246.1	70a4c005f62ba0d412a8b40f8e603e02	135	SUPERFAMILY	SSF47413	lambda repressor-like DNA-binding domains	2	65	1.41e-16	T	08-02-2023	IPR010982	Lambda repressor-like, DNA-binding domain superfamily	HOMOLOGOUS_SUPERFAMILY	GO:0003677
7755	NP_390276.1	b23b46fac8363a4a9fb69acef1b7bfc6	240	PANTHER	PTHR43166	AMINO ACID IMPORT ATP-BINDING PROTEIN	2	238	2.7e-93	T	08-02-2023	NaN	NaN	NaN	NaN
7756	NP_390276.1	b23b46fac8363a4a9fb69acef1b7bfc6	240	FunFam	G3DSA:3.40.50.300:FF:000020	Amino acid ABC transporter ATP-binding component	1	240	2.3e-115	T	08-02-2023	NaN	NaN	NaN	NaN
7757	NP_390276.1	b23b46fac8363a4a9fb69acef1b7bfc6	240	SUPERFAMILY	SSF52540	P-loop containing nucleoside triphosphate hydrolases	1	235	2.72e-81	T	08-02-2023	IPR027417	P-loop containing nucleoside triphosphate hydrolase	HOMOLOGOUS_SUPERFAMILY	NaN
7758	NP_390276.1	b23b46fac8363a4a9fb69acef1b7bfc6	240	Pfam	PF00005	ABC transporter	17	165	1.3999999999999999e-39	T	08-02-2023	IPR003439	ABC transporter-like, ATP-binding domain	DOMAIN	GO:0005524
7759	NP_390276.1	b23b46fac8363a4a9fb69acef1b7bfc6	240	CDD	cd03262	ABC_HisP_GlnQ	2	214	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7760	NP_391064.1	f4840d69139ffbe5b483afc5169e8029	1076	PANTHER	PTHR30294	MEMBRANE COMPONENT OF ABC TRANSPORTER YHHJ-RELATED	1	1063	1.8e-124	T	08-02-2023	NaN	NaN	NaN	NaN
7761	YP_003097702.1	180e41eb8c31eae8f32de65a47492d23	65	Pfam	PF12758	Protein of unknown function (DUF3813)	1	64	2.2e-29	T	08-02-2023	IPR024217	Protein of unknown function DUF3813	FAMILY	NaN
7762	NP_391124.1	9073fa6c0a72c7d39aec12e3db92696c	430	PANTHER	PTHR42810	PURINE PERMEASE C1399.01C-RELATED	3	426	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7763	NP_391124.1	9073fa6c0a72c7d39aec12e3db92696c	430	Pfam	PF00860	Permease family	9	387	3.5e-126	T	08-02-2023	IPR006043	Nucleobase cation symporter 2 family	FAMILY	GO:0016020
7763	NP_391124.1	9073fa6c0a72c7d39aec12e3db92696c	430	Pfam	PF00860	Permease family	9	387	3.5e-126	T	08-02-2023	IPR006043	Nucleobase cation symporter 2 family	FAMILY	GO:0022857
7763	NP_391124.1	9073fa6c0a72c7d39aec12e3db92696c	430	Pfam	PF00860	Permease family	9	387	3.5e-126	T	08-02-2023	IPR006043	Nucleobase cation symporter 2 family	FAMILY	GO:0055085
7764	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	FunFam	G3DSA:3.30.70.360:FF:000001	N-acetyldiaminopimelate deacetylase	177	292	3.8e-40	T	08-02-2023	NaN	NaN	NaN	NaN
7765	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	Pfam	PF07687	Peptidase dimerisation domain	181	277	1e-11	T	08-02-2023	IPR011650	Peptidase M20, dimerisation domain	DOMAIN	NaN
7766	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	CDD	cd05669	M20_Acy1_YxeP-like	5	378	0.0	T	08-02-2023	NaN	NaN	NaN	NaN
7767	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	FunFam	G3DSA:3.40.630.10:FF:000006	N-acetyldiaminopimelate deacetylase	10	186	7.2e-75	T	08-02-2023	NaN	NaN	NaN	NaN
7768	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	Pfam	PF01546	Peptidase family M20/M25/M40	69	372	1.4e-35	T	08-02-2023	IPR002933	Peptidase M20	FAMILY	GO:0016787
7769	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	SUPERFAMILY	SSF55031	Bacterial exopeptidase dimerisation domain	179	292	2.49e-31	T	08-02-2023	IPR036264	Bacterial exopeptidase dimerisation domain	HOMOLOGOUS_SUPERFAMILY	NaN
7770	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	PANTHER	PTHR11014	PEPTIDASE M20 FAMILY MEMBER	5	377	1.7e-126	T	08-02-2023	IPR017439	Amidohydrolase	FAMILY	GO:0016787
7771	NP_391826.2	d18598ea4b8dc51a35c5d768ccd1fb44	380	SUPERFAMILY	SSF53187	Zn-dependent exopeptidases	5	373	1.3699999999999999e-81	T	08-02-2023	NaN	NaN	NaN	NaN
7772	NP_390279.1	87cebccf01c9f65dbc61e94f59b13ece	145	Pfam	PF06491	Disulphide isomerase	8	142	6.4e-63	T	08-02-2023	IPR009474	Bacilliredoxins BrxB/BrxA	FAMILY	NaN
7773	NP_390279.1	87cebccf01c9f65dbc61e94f59b13ece	145	PANTHER	PTHR40052	UPF0403 PROTEIN YQIW-RELATED	1	143	2.0000000000000003e-74	T	08-02-2023	IPR009474	Bacilliredoxins BrxB/BrxA	FAMILY	NaN
7774	NP_391954.1	ec840a4cf7cf659cbbef14d7ac715fb6	173	SUPERFAMILY	SSF55729	Acyl-CoA N-acyltransferases (Nat)	42	150	1.11e-22	T	08-02-2023	IPR016181	Acyl-CoA N-acyltransferase	HOMOLOGOUS_SUPERFAMILY	NaN
7775	NP_391954.1	ec840a4cf7cf659cbbef14d7ac715fb6	173	PANTHER	PTHR43420	ACETYLTRANSFERASE	22	161	6.3e-13	T	08-02-2023	NaN	NaN	NaN	NaN
7776	NP_391954.1	ec840a4cf7cf659cbbef14d7ac715fb6	173	Pfam	PF00583	Acetyltransferase (GNAT) family	39	146	9.4e-19	T	08-02-2023	IPR000182	GNAT domain	DOMAIN	GO:0016747
7777	NP_391954.1	ec840a4cf7cf659cbbef14d7ac715fb6	173	CDD	cd04301	NAT_SF	68	129	2.07206e-12	T	08-02-2023	NaN	NaN	NaN	NaN
7778	NP_391937.1	7e39a73ea4828154dea1663f6ddaa148	435	Pfam	PF07690	Major Facilitator Superfamily	30	390	1.3e-56	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0022857
7778	NP_391937.1	7e39a73ea4828154dea1663f6ddaa148	435	Pfam	PF07690	Major Facilitator Superfamily	30	390	1.3e-56	T	08-02-2023	IPR011701	Major facilitator superfamily	FAMILY	GO:0055085
7779	NP_391937.1	7e39a73ea4828154dea1663f6ddaa148	435	PANTHER	PTHR11662	SOLUTE CARRIER FAMILY 17	16	427	5.1e-68	T	08-02-2023	NaN	NaN	NaN	NaN
7780	NP_391937.1	7e39a73ea4828154dea1663f6ddaa148	435	SUPERFAMILY	SSF103473	MFS general substrate transporter	13	432	8.89e-81	T	08-02-2023	IPR036259	MFS transporter superfamily	HOMOLOGOUS_SUPERFAMILY	NaN
7781	NP_391937.1	7e39a73ea4828154dea1663f6ddaa148	435	CDD	cd17319	MFS_ExuT_GudP_like	20	426	8.77019e-96	T	08-02-2023	NaN	NaN	NaN	NaN
7782	NP_389090.2	33884998eee258fbb3d6d51c7b8052a3	329	CDD	cd13957	PT_UbiA_Cox10	37	317	3.20668e-104	T	08-02-2023	IPR006369	Protohaem IX farnesyltransferase	FAMILY	GO:0006783
